,Sentiment,Tweet
1781,1,3 dari provinsi jambi amin tuit moga purnama btp hidayat pilih
1782,1,iwan fals pilih ahok djarot konsisten iwan fals lawan korupsi
1783,1,tanggal 19 pilih hati nurani
1784,1,andai contoh indonesia
1785,1,benar concert coldplay erti
1786,1,ajar sabar the invisible djarot
1787,1,dapat ahok pimpin hebat tuhan utus untuk indonesia
1788,1,gantung kunci ahok model
1789,1,
1790,1,introspeksi indonesia
1791,1,cari pimpin cinta gampang msp
1792,1,djarot ucap terima kasih syukur ahok penjara
1793,1,cinta ahok and djarot
1794,1,doa serta jakarta may 2017 basukibtp
1795,1,1000 lilin ahok
1796,1,
1797,1,mas keren selamat juang nkri harga mati
1798,1,tugu proklamasi bawah sinar purnama
1799,1,ntt ahok basukibtp
1800,1,manado 1000 lilin telah mati harga mati
1801,1,1000 lilin ahok manado btp
1802,1,btp 2 sosok band of brothers hidup nyata
1803,1,juta lilin adil
1804,1,moga selesai tugas negara sampai oktober pas lantik gubernur apbn diganggu2 amin
1805,1,salam sujud hormat djarot khabarnya tangguh tahan ahok setujuin malam ahok pulang
1806,1,moga
1807,1,dukung doa pasang juta lilin ahok manado indonesia
1808,1,manado btp
1809,1,rakyat cinta nkri juang adil
1810,1,semangat djarot doa serta
1811,1,bangsa diri bawa doa menang tuhan indonesia
1812,1,cerita batman robbin lindung jakarta
1813,1,beda kerja keras suka cari muka
1814,1,dukung doa pasang lilin ahok manado indonesia
1815,1,jerih lelah juang bangsa korupsi tegak benar hitung tuhan gbu
1816,1,tuhan btp kami ahok
1817,1,semangat djarot air kenang air tanda cinta indonesia
1818,1,doa jakarta
1819,1,padu suara warga balai kota
1820,1,sejarah
1821,1,demam karang bunga dukung ahok-djarot jalar siantar
1822,1,pimpin indonesia jujur kerja nyata ahok djarod is the best
1823,1,integrasi rumah susun pasar bioskop rakyat tunggu lanjut bawah gubernur
1824,1,malam balai kota anak lihat bunga monas
1825,1,ribu bunga
1826,1,hati masuk bui pecat menteri bloon
1827,1,indonesia harum bunga ungkap ribu bahasa cinta
1828,1,yaaaa abal2 kantor balai kota jakarta
1829,1,balaikota dki jakarta habis kata
1830,1,jakarta medan
1831,1,karang bunga ahok kota indah btp
1832,1,menang sejati menang hati rakyat sudah kalah datang rezeki tukang bunga
1833,1,btp djarot semangat sehat2 moga akhir jabat masyarakat dki sadar pimpin
1834,1,abang keren tuhan berkat berkat abang
1835,1,balaikota ramai kirim bunga alir
1836,1,wisata balai kota selagi gubernur ahok riang gembira gratis penuh
1837,1,ide gila
1838,1,allah orang2 subhanallah
1839,1,unik karang bunga gubernur dki jakarta badja viral medsos salah satu
1840,1,tuhan kati
1841,1,tuhan sayang jakarta ahokdjarot ahokdjarot kalah marah ahokdjarot menang jakarta terima kasih
1842,1,lepas galak sayang
1843,1,nongkrong masang karang bunga monas jogja
1844,1,heboh papan bunga ahok
1845,1,jahat ninggalin lanjur sayang pada
1846,1,karang bunga antri foto il phenomenon kayak seorg figur indonesia
1847,1,batam semangat
1848,1,karang bunga ucap terimakasih masyarakat btp monas
1849,1,hati
1850,1,gusur juta rakyat
1851,1,anies unggul pilih muslim ahok kaum didik totorqq
1852,1,
1853,1,pusing btp tinggal tenang konsentrasi doa bahagia menang
1854,1,terima kasih doa pa kyai
1855,1,jatuh cinta gubernur milik heart arrow
1856,1,jokowi trophy trophy oke basukibtp dukung 100
1857,1,peach
1858,1,tps 07
1859,1,ayo coblos bijaksana jakarta victory
1860,1,presiden bilang pilih daerah dki aman tohh smiling sunglasses smiling sunglasses
1861,1,kalah ahok sengaja biar paket ahy pilpres stuck-out tounges grining smile eye grining smile eye smiling sunglasses smiling sunglasses risau hahahahahaha
1862,1,anies respon negatif netizen makin emosi-an ahy hafal badja smiling sunglasses smiling sunglasses victory
1863,1,kalah basuki tjahaja purnama-djarot saiful hidayat pilih daerah dki jakarta pengaruh elektabilitas pdi victory
1864,1,percaya kondisi cuaca pilih daerah dki kontribusi positif ahok-djarot 2 victory victory
1865,1,tompi ahok-djarot victory victory laku ubah positif ini bukti
1866,1,positif pdip usung ahok-djarot pilih daerah dki 2017 victory - suara nasional
1867,1,kalah jujur menang curang heavy check mark heavy check mark initerjadi pilih daerah dki makanya iri terima ahok
1868,1,kalah pilih daerah dki ahok djarot karang bunga simpati uji ukur victory victory anies sandi menang bunga dp 0
1869,1,ahok-djarot kalah pilih daerah menang jaga integritas demokrasi pancasila bangga smiling heart-eyes
1870,1,dukung provokasi kotor tangan2 hal2 kandung nazis heavy check mark heavy check mark
1871,1,pilih layan warga pimpin agama jakarta pilih jujur bersih heavy check mark heavy check mark
1872,1,pimpin agama layan warga jujur bersih kerja nyata victory victory
1873,1,
1874,1,lupa coblos pimpin kerja keras victory victory
1875,1,ama dalang enthus
1876,1,bawa manfaat umat komitmen victory victory umat islam - via
1877,1,tertawa kerja nyata victory victory
1878,1,baju seragam coblos ini teman
1879,1,
1880,1,victory victory bukti kerja bagus bersih anti korupsi juang adil
1881,1,mari kemari victory victory cover by citra alain
1882,1,2 victory at toba dream
1883,1,ahok-djarot victory victory roket
1884,1,
1885,1,coba timpa ahok mundur 1 langkah maju 1000 langkah jadi jakarta maju trophy
1886,1,victory victory
1887,1,jakarta butuh gubernur pandai main kata2 jakarta butuh gubernur nyata victory victory
1888,1,siar langsung ahok grining smile eye
1889,1,ahok net ahok talkshow
1890,1,deh ikhlas gubernur beliau tujukkan demokrasi sosok pimpin berintregitas
1891,1,babe pilih nomor 2 victory victory victory basukibtp soang
1892,1,hasil kerja nyata hasil kerja selesai tidak pakai janji2 tinggal terus victory folded hands fire
1893,1,cerdas pikir jernih
1894,1,kawal victory victory
1895,1,ahok jarot beres jakarta folded hands folded hands bukan calon ngayal jual kipas
1896,1,program ahok-djarot victory victory ajak warga baca lengkap
1897,1,ala ustad cang haris pilih victory lupa no 2 pilih islami asli berakhlaq haji haji djarot
1898,1,hari2 usul team btp gerak sosialisasi programkerja folded hands folded hands
1899,1,lovered nama indah lovered nama masjid perintah kota jakarta masjid raya kh hasyim ashari online
1900,-1,dosen bangga harap gubernur bohong rakyat
1901,-1,mantri hutan dan lurah ngakunya
1902,-1,berterimakasi menang amat politik amat
1903,-1,daftar rumah jakarta dp 0-rp tidak realisasi tanggung janji akhirat
1904,-1,janji calon gubenur lupa tagih janji jakarta butuh kerja nyata dar janji
1905,-1,precariat kayak dp rumah 0 lumayan bantu tagih
1906,-1,terima hasil lapang dada
1907,-1,sedih optimis jakartaku
1908,-1,gitu tagih program dp 0 anies-sandi
1909,-1,sabtu kerja ngobrol ketua rw komplek rumah teman super maksa warga pilih anies janji 3 milyar
1910,-1,takut kalah buru bagi sembilan bahan pokok kayak cocok pegawai bulog kaleee colek dki ri
1911,-1,jenazah tolak habis solat usir dagang usir agama jual politik mantavvv jiwa
1912,-1,lawan ahok buruk track record komitmen berantas korupsi nihil
1913,-1,maksud anies prostitusi judi kalijodo tata rapih -
1914,-1,ih rem bilang pitenah
1915,-1,tenang team sukses kerja bagi2 bunga
1916,-1,aplikasi program2 paslon 3 cenderung nyambung bahasa teknis prihatin
1917,-1,moga allah swt rahmat mendzolimi
1918,-1,anis persis kayak jual sabun wangi pasar bicara pinter mandi
1919,-1,pimpin ingkar heran tuhan manusia seringkali ingkar
1920,-1,fasisme musuh demokrasi rangkul islamisme orang2 orde
1921,-1,btp menang pilih daerah 2017 bangundki stres gatot gagal total
1922,-1,lagi2 bicara bicara sembarang fakta bicara btp
1923,-1,pilih daerah tutup debat kusir kusut kualitas debat parah
1924,-1,kali arogan anies pilih
1925,-1,komando polling goreng kpud netral kamvreetttt
1926,-1,program bicara potong warga
1927,-1,waaaah sadar salah pilih btp
1928,-1,ajar sederhana kursi pakai duduk meja duduk mendikbud pecat
1929,-1,lho lagu anies-sandi jiplak nyanyi yahudi
1930,-1,didik muda akhlak integritas ambisi kotor fitnah omong doang
1931,-1,anies polisi -djarot gusur 300 titik dki
1932,-1,tebar fitnah tuai kalah
1933,-1,pimpin mimpi tega
1934,-1,latih okay-oce sabun al-maidah
1935,-1,kotor balai kota karang bunga
1936,-1,timses
1937,-1,kampanye menteri agama keluar atur larang kampanye rumah ibadah sudah menang karena sara
1938,-1,tertawa kuoata pakai emang situ belikan pulsa belikan kuota
1939,-1,raya menang pakai papan kembang pakai kambiang syukur abunawas
1940,-1,surat kocak anies
1941,-1,macet warga kelapa gading harap proyek mangkrak
1942,-1,
1943,-1,anies-sandi nilai loyo potensi kangkang ormas garis keras
1944,-1,cari suami tuh cari team aman kotak djagain
1945,-1,program ahok batal anies anies-sandi ahok djarot
1946,-1,sang pimpin tumbang
1947,-1,moga damai yaa kecikampek brow rumah kayak program
1948,-1,walupun orangjakarta sesal rugi dukung ayo bagi2 uang sembilan bahan pokok non pilih daerah pret
1949,-1,trus salah sikap paham atur gubernur btp
1950,-1,program anies-sandi anggap sulit
1951,-1,blunder menteri pan tendang gara-gara dukung isu masuk kabinet
1952,-1,dukung tim tebar fitnah menang anies
1953,-1,janji rumah dp 0 bentuk tahu rumah bentuk horisontal
1954,-1,sistem aman apbd ahok jalan hilang jka utak utik
1955,-1,janji lho janji mas mohon kawal
1956,-1,anut
1957,-1,1 periode
1958,-1,sebut ekstrimis tim persis jajah belanda perang lawan
1959,-1,situs tahan lantik counter isu bohong cc
1960,-1,ini om potong telinga tvonenews
1961,-1,retorika indah dp0 bayar 6 dng cicil lumayan rumah susun
1962,-1,anies-sandi pimpin kota fpi taring
1963,-1,curang kalah kalah sakit martabat malu
1964,-1,dp 0 persen beda dp 0 rupiah lha sama2 0 lha 0 persen 350jt 0 rupiah beda
1965,-1,okee oce solusi
1966,-1,surga mudah tinggal coblos
1967,-1,kadang lucu milih tidak nagih rumah dp0 situ sehat waras
1968,-1,kasihan anti reklamasi terus ayo uang bapak2 gub wakil gubernur jakarta
1969,-1,saran merealisir transportasi integrasi tiket rp 5000 yogia bicara transjakarta organda mti
1970,-1,sambut menang bbrp alumni212 cukur rambut ramai2 bersolawat duh
1971,-1,janji2 rumah dp 0 dan bantu modal cepat cair bohong asset2 harus jual rakyat sesuai komitmen
1972,-1,prabowo terima kasih habib rizieq
1973,-1,ngerasa omong kosong belah tidak terima kalah tidak terima menang
1974,-1,titip jayakarta
1975,-1,potong payudara sumbang sukarela menang kira2 bagaimana hahah hitz skali wkwkwk btp
1976,-1,prabowo subianto amin rais ayatollah indonesia aburizal bakrie mentor arsitek menang
1977,-1,urus timses urus umat islam dunia aparat tegak hukum indonesia
1978,-1,menang dukung puji syukur kalah dukung menang tidak kbayang anies kalah aksi2 demo
1979,-1,bismillah beli rumah dp 0 awas program jalan
1980,-1,cari layan masyarakat menang pilih daerah
1981,-1,heran baca berita berita negatif pantes portal berita sepi melempem payah
1982,-1,pihak adil titik2 iklan dki dominasi media tanoe
1983,-1,andai ahok muslim menang
1984,-1,ente kafirun nantangin laskar kite cari ente
1985,-1,biadab laku kelompok dukung lebih jajah bukti lampau mampu iblis
1986,-1,laku busuk alas busuk lempar tai sembunyi tangan nunjuk malu klakuan dukung
1987,-1,kasi masjid jadi alat balas dendam takbir lontar muas benci benar2 parah dukung
1988,-1,buruk klakuan dukung telah ceramah politik masjid takbir usir djarot dari masjid
1989,-1,kuota habis ikut berita mui
1990,-1,akun akun provokator timses timeline ciri akun ahokers waspada
1991,-1,kubu anies-sandi seru stop politisasi kebhinekaan
1992,-1,kawal mati kawal menang
1993,-1,fitnah akun sebentar menang
1994,-1,mobil mobil kena macet arah mall taman anggrek tempelin stiker sopir pilih atau
1995,-1,bhineka tunggal ika laku hdapkan pilih beda
1996,-1,suka baca isi media sikap
1997,-1,1 bukti radikal dukung teroris
1998,-1,kota jakarta pks papua koalisi dukung gubernur kristen
1999,-1,tulis coba membranding pluralis konseptual absurd
2000,-1,ahok nista agama menang pilih daerah - logika timses
2001,-1,mabuk minum keras mabok kecubung lha mabuk
2002,-1,jiplak program hasil dukung nista agama
2003,-1,garansi global kak refurbish garansi bank 3hari cacat produksi tukar kasar
2004,-1,munafik jual agama frontal bawa agama sabar min
2005,-1,karang bunga ahok-djarot doang ini anis-sandi grining smile eye
2006,-1,anies sandi menang pilih daerah dki blusukan pakai heli ujung kulon papua grining smile eye
2007,-1,lucu pilih daerah dki ahok-djarot kalah simpati masyarakat banding menang anies-sandi
2008,-1,ahok kalah anies-sandi menang jakarta rukun koruptor grining smile eye grining smile eye lying lying
2009,-1,berita badja rencana ahok menang kalah berita anies-sandi curang mengalahkn
2010,-1,anies sandi kalah debat final pilih daerah dki via
2011,-1,kalah badja buat curang picik grimacing prabowo anies-sandi menang pilih daerah dki curang
2012,-1,kampanye sandi cianjur anies dukung aher hhmm jabar siap2 landa anies-sandi 2018 zipper-mouth siap2 kalah pilih daerah
2013,-1,pilih daerah panitia pakai kaos salam panitia tim menang anies-sandi main licik kalah
2014,-1,ahy kalah pilih daerah dki putar 1 putar 2 anies-sandi serang habis buzzer2 ahox
2015,-1,anies-sandi kalah pindah nyalon kabupaten bogor kyknya cocok ini bogor butuh entrepreneurship and education
2016,-1,kuat partai2 jatim mei 2017 paska pilih daerah dki perhati partai dukung anies-sandi turun
2017,-1,anies sandi menang pilih daerah dki
2018,-1,cek kaos dukung anies-sandi kaos2 provokatif pakai pilih daerah dki pakai syukur bicara rekonsiliasi
2019,-1,bilang anies sandi menang pilih daerah dki menang visi misi program jakarta rt zipper-mouth
2020,-1,paslon 3 curang kampanye masuk masuk masjid musolah kampanye politik pilih daerah aji bagi2 duit
2021,-1,dp 0 angsur 30th program sengsarain cagub 5 periode kabur gubenur babak bur
2022,-1,tunggu konfirmasi bini muda kilah
2023,-1,fitnah ini menteri didik binimuda aduh kwartal asli tetapi palsu anies sibuk urus istri muda
2024,-1,artis bor sumur ngebor kaku tangan
2025,-1,nginulpun diam without mouth salam
2026,-1,wajah politik santun penuh manis tabur wacana dusta sandiwara
2027,-1,hati2 provokasi teman wajah islam wajah politik disappointed
2028,-1,kaya mah bebas kaya melintir alhamdullilah
2029,-1,
2030,-1,intelijen bayar main alhamdulillah masyarakat cerdas tanggap
2031,-1,isis proses hukum knapa komentar grining grining grining males betengkar anak tk tidak ber bobot kilah person raising stuck-out tongue closed eyes person running person running person running
2032,-1,logika nalar ardhono
2033,-1,versus seru acara debat
2034,-1,hhahahaa oke-ngoceh
2035,-1,pihak ormas abal abal
2036,-1,cagub kerja versus cagub wacana cagub fakta versus cagub dusta
2037,-1,masyarakat bego
2039,-1,oke oce oke mart lama2 oke jek hahaha tidak mau kerja tidak mau capek
2040,-1,boss pergi pasang kaya bijak reklamasi
2041,-1,ahok 100 masuk akal anies 100 manis bullshit
2042,-1,adekku arti tidak mau kerja tidak mau capek smiling open mouth closed eyes smiling open mouth closed eyes
2043,-1,ngecap lucu diam
2044,-1,mas tears of joy tidak muter2 stuck-out tongue closed eyes
2045,-1,
2046,-1,
2047,-1,ira kusno baju pas cerah gara2 blush on tegang debat smiling open mouth cold sweat
2048,-1,susah2 tanya bisa
2049,-1,apa tanya jawab
2050,1,pasang bawa maju sejuk jakarta
2051,1,kpu anies-sandi unggul jakarta
2052,1,fahri harap anies-sandi loyal jokowi
2053,1,anies sandi gubetnur selamat moga amanah istiqomah janji janji amien robbal allamin
2054,1,anies menang tko ahok
2055,1,selamat pasang no 3 anies- sandi tingkat satu indonesia
2056,1,keras moga emban amanah
2057,1,mayanlah pks dinas pks jamin anies-sandi beda warga jakarta
2058,1,macem2 ramai pilih daerah dki potong nenen jago kilah ramal anyway selamat anies-sandi
2059,1,beliau unggul 58 hitung suara pilgub dki 2017 versi quick count lembaga survei
2060,1,sudah netizen tubir sudah anis sandi deh menang ini sudah tubir melulu
2061,1,jakarta gubernur selamat lupa jalan janji janji manis
2062,1,selamat sukses gubernur wakil gubernur jakarta
2063,1,alhamdulillah keren mancarli aman lancar kendali terima kasih jakarta sudah tarik selamat gub-wakil gubernur pilih
2064,1,tugas berat mas bang moga amanah wujud janji warga jakarta
2065,1,enak jakarta rumah dp 0 kemana2 5 ribu
2066,1,selamat pasang no 3 anies- sandi durian selatan
2067,1,selamat menang moga bisa maju dki
2068,1,prabowo anies-sandi menang
2069,1,selamat anies-sandi gubernur wakil gubenur moga amanah
2070,1,dengar pidato anies barusan harap menang gubernur untuk jakarta radikalisme
2071,1,moga program gubernur pilih wujud nyata program jalan sesuai harap
2072,1,terima gubernur terima kasih gubernur sudah selisih satu maju
2073,1,jakarta gubenur selamat warga jakarta moga maju aman sejahtera
2074,1,hai menang sombong kalah marah
2075,1,ahok djarot menang tinggal lanjut tugas anis sandi menang mudah
2076,1,hasil qc jam 14 35 menang anies-sandi
2077,1,selamat anies sandi unggul hitung cepat
2078,1,pilih peci jakarta pusat mayor
2079,1,moga bukti jakarta milik pesta demokrasi baik indonesia
2080,1,lantun shalawat iring sandiaga uno tps
2081,1,tiga cikini menteng
2082,1,sandi menang minimal tps
2083,1,ornamen betawi hias tps 28 anies coblos
2084,1,asli suku betawi pilih pimpin muslim pimpin jakarta allahuakbar 3x
2085,1,anies-sandi upaya buruh jakarta
2086,1,neng lihat expresinya
2087,1,unggul wilayah raih 57 96
2088,1,manfaat loyalis gubernur dki
2089,1,anies larang warga dki buka medsos nama rekonsiliasi via
2090,1,janji kampanye anies apbd dki
2091,1,keren karang bunga tanding aja dukung lucu
2092,1,anies-sandi harap perhati olahraga dki jakarta
2093,1,ikhtiar sungguh kembali hadir adil warga
2094,1,gulir ide rumah bicara rumah murah kuat gagas pimpin
2095,1,janji kampanye anies sandi bidang wirausaha
2096,1,ayo sahabat kerja nyata jakarta
2097,1,jakarta doa
2098,1,as karang bunga mati kuasa welcome
2099,1,anies - sandi pasti tutup hotel alexis malioboro
2100,1,dampak menang anies-sandi gera saham -
2101,1,kalah
2102,1,warga jakarta payung sapa program
2103,1,putar
2104,1,terima kasih warga jakarta pilih warga kebayoran kawal amanah ummat
2105,1,selamat amanah maju kota bahagia warga
2106,1,pasang pasang ideal dinamika ibu kota jakarta
2107,1,bahas di-counter situs anti isu bohong tim
2108,1,fakta 58 pilih sepakat sbaliknya pmilih 42 bagaimana
2109,1,saksi live rajut jakarta bang anies bang sandi
2110,1,rindu capai klimaks sosok gubernur jakarta cinta persija insha allah chant gema stadion
2111,1,nunggu hasil resmi kpu yuk kawal rangkul smua
2112,1,silaturahmi teman media ikut giat kampanye terima kasih salam
2113,1,era pasti ucap paham nenek ucap prilaku santun
2114,1,mas sugeng laku umkm gultik undang posko menang moga usaha sukses okay-oce
2115,1,hati
2116,1,rumah dp 0 perintah provinsi subsidi rp 52 juta unit
2117,1,menang menang warga jakarta umat islam juang tuntut adil hukum
2118,1,teman ahok anies-sandi ahok
2119,1,menang putar 2 menang kelompok menang warga dki rakyat indonesia
2120,1,2 moga lebur rawan rawan jakarta satu
2121,1,cfd sandiaga uno seru ramai sehat
2122,1,tim transisi anies-sandi usul program dp 0 masuk apbd
2123,1,dahsyat sesal coblos kemarin
2124,1,terap open government good governance triple pasword apbd dki bantu realisasi program
2125,1,wakil timses anies-sandi pantau coblos ulang tps 1 gambir
2126,1,syukur allah cerdas pandai jakarta bukti menang telak
2127,1,maaf ahoker tuju anies bagaimana
2128,1,tuduh dukung ekstrimis momen gagal fokus cc
2129,1,anies komitmen kota jakarta bhineka indonesia anies-sandi
2130,1,1 biar komitmen dukung tegur kritisi
2131,1,terima kasih rawan agus-sylvi pilih
2132,1,anies-sandi satu warga jakarta belah
2133,1,menang sungguh adil hukum adil sosial timpang rasa rakyat
2134,1,percaya pimpin jakarta santun jakarta jakarta
2135,1,siiiip bantu kawal yaa realisasi smua program
2136,1,pimpin tengah rangkul smua masyarakat beda suku agama ras antargolongan
2137,1,polda objektif selidik sandiaga uno
2138,1,persija stadion rumput mu
2139,1,kompas tv sandiaga uno
2140,1,percaya usaha sia terus emban amanat jakarta warga
2141,1,salam saudara dasar exitpoll teliti dan kembang kompas mayoritas pilih pan pilih pasang anies-sandi
2142,1,maju ht sejuk satu bangsa sama2 maju jakarta
2143,1,keras emban amanah
2144,1,syukur alhamdulillah menang rakyat jakarta
2145,1,waaah
2146,1,bicara sembarang pihak usaha rakyat beda ahok profesional kembang
2147,1,saran wujud program dana 1milyar rw butuh tuju dprd ri ri cegah korupsi
2148,1,iya tuju ht bawa jakarta
2149,1,saran reklamasi dapat batal bicara perintah pusat
2150,1,jeda iklan sandiaga turun panggung debat peluk erat nelayan bang
2151,1,lsi jelang pilih daerah suara ahok tinggal anies -
2152,1,sandiaga uno gaji kaum dhuafa
2153,1,bismillah moga gubernur baruu
2154,1,allah karunia gubernur wakil gubernur jujur adil amanah benar2 tulus abdi maslahat dki jakarta amin
2155,1,tarik sesuai hati nurani
2156,1,selamat hasil
2157,1,macam ramai pilih daerah dki potong nenen jago kilah ramal selamat anies-sandi
2158,1,moga janji gubernur penuh folded hands
2159,1,jakarta benar milik indonesia terima kasih
2160,1,pilih
2161,1,anies pasrah hasil pilih daerah dki jakarta
2162,1,allahuakbar 3x
2163,1,
2164,1,beda 17 suara ahy anies-sandi glowing star glowing star glowing star
2165,1,menang pilih daerah dki prabowo anies-sandi kerja keras
2166,1,doain daerah gub folded hands aa gym kritik syukur anies-sandi menang pilih daerah dki
2167,1,feeling menang pasang anies-sandi
2168,1,kpu umum hasil pilih daerah dki anies-sandi menang karang bunga tidak pengaruh cat tears of joy
2169,1,hasil rekapituasi manual pilih daerah dki anies-sandi menang
2170,1,alesha milih no 3 tidak smiling sunglasses salam 3 jari
2171,1,
2172,1,jakarta
2173,1,hahaha adjrot adjrot habis akal kalah kandidat favorit lovered lovered
2174,1,insya allah menang luka hati umat islam jabat
2175,1,sayang acara keren
2176,1,anies gubernur rakyat gubernur kembang
2177,1,ahok najwa benar benar mati kutu bingung tuding ringan smiling heart-eyes smiling heart-eyes
2178,1,
2179,1,saudara
2180,1,pan
2181,1,hallo bang asyik habis manggung da thumbs up thumbs up
2182,1,
2183,1,nongkrong tiba2 datang timses paslon 3
2184,1,anies pempmpinnya maju jalan ridhoi allah thumbs up thumbs up
2185,1,gubernur pilih anies
2186,1,coba terap laku
2187,1,3 3 lupa yaaa
2188,1,brgabung dukung usaha pimpin ust yusuf mansyur folded hands
2189,1,
2190,1,wiiih aqua pilih no 3
2191,1,kayak deh fokus insyaalloh oke
2192,1,
2193,1,jaring hadir okeoce mart
2194,1,pilih no 3 tanggal 19 april kakak
2195,1,kali bapak lihat rspun selfie
2196,1,rangkul batas usia kelamin victory
2197,1,jago bidang digital smiling sunglasses
2198,1,
2199,1,sandiaga bangun rumah dp 0 simpel banding tol cipali
